active;barcode;cost_method;standard_price;description;description_purchase;description_picking;description_pickingout;description_pickingin;description_sale;sale_delay;di_categorie_id;di_calibre_id;di_des;di_marque_id;di_origine_id;image;image_small;image_medium;color;message_last_post;di_lavage;di_station_id;purchase_line_warn_msg;sale_line_warn_msg;property_cost_method;activity_summary;name;hs_code;purchase_ok;rental;sale_ok;weight;purchase_method;invoice_policy;price;list_price;di_prixmax;di_prixmin;lst_price;expense_policy;default_code;service_type;tracking;sequence;type;di_un_prix;di_un_saisie;valuation;property_valuation
True;1230000000068;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BL/VIO 12/16  5 KG HELLIANDE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10068;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000069;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BL/VIO 16/22  5 KG HELLIANDE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10069;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000070;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE +16 5 KG SOLOGNE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10070;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000071;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE +16 5 KG Ventoux;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10071;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000072;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE +16 8X1 KG SOLOGNE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10072;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000073;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE +16 SOLOGNE 6X1 KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10073;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000074;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE +22  5 KG TESSIER;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10074;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000075;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE +22 5 KG  HELIANDE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10075;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000076;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE +22 5 KG Ventoux;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10076;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000077;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE +22 VRAC SOLOGNE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10077;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000078;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE 12/16 6X1 KG FRCE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10078;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000079;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE 12/16 8X1 KG FRCE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10079;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000080;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE 16/22  5 KG TESSIER;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10080;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000081;standard;0.0;;;;;;;0.0;;;;;MAROC;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE 16/22 MAROC 8 BTES;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10081;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000082;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE BLANCHE 16+  5 KG HELLIAND;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10082;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000083;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE POINTE BL/VIO  5 KG HEL CAT 2;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10083;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000084;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE POINTE BL/VIO  5 KG HELCAT I;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10084;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000085;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE POINTE BLANCHE 5 KG SOLOGNE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10085;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000086;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE VERTE 16/22  5 KG TESSIER;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10086;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000087;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;ASPERGE VERTE ESP  4KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10087;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000088;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;ASPERGE VERTE ESP  5KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10088;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000089;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;ASPERGE VERTE ESP  6KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10089;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000090;standard;0.0;;;;;;;0.0;;;;;PEROU;;;;0;;False;;;;Prix standard;;ASPERGE VERTE PEROU 8X 420 GR;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10090;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000091;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE VIO/VERTE +16  5 KG HELLIANDE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10091;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000092;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE VIO/VERTE +22  5 KG VENTOUX;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10092;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000093;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE VIOLETTE 16+  5 KG HELLIA;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10093;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000094;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;ASPERGE VIOLETTE 22+  5 KG HELLIA;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10094;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000095;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;AUBERGINE ESP  5KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10095;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000096;standard;0.0;;;;;;;0.0;;;;;HOLANDE;;;;0;;False;;;;Prix standard;;AUBERGINE HOL  5KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10096;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000097;standard;0.0;;;;;;;0.0;;;;;CHILI;;;;0;;False;;;;Prix standard;;AVOCAT HASS 16 SUBLIM CHILI;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10097;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000098;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;AVOCAT HASS 16 SUBLIM ESP;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10098;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000099;standard;0.0;;;;;;;0.0;;;;;KENYA;;;;0;;False;;;;Prix standard;;AVOCAT HASS 18 KENYA;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10099;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000100;standard;0.0;;;;;;;0.0;;;;;CHILI;;;;0;;False;;;;Prix standard;;AVOCAT HASS 18 SUBLIM CHILI;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10100;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000101;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;AVOCAT HASS 18 SUBLIM ESP;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10101;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000102;standard;0.0;;;;;;;0.0;;;;;CHILI;;;;0;;False;;;;Prix standard;;AVOCAT HASS 20 SUBLIM CHILI;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10102;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000103;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;AVOCAT HASS 20 SUBLIM ESP.;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10103;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000104;standard;0.0;;;;;;;0.0;;;;;PEROU;;;;0;;False;;;;Prix standard;;AVOCAT HASS 20 SUBLIM PEROU;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10104;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000105;standard;0.0;;;;;;;0.0;;;;;ESPAGNE;;;;0;;False;;;;Prix standard;;AVOCAT HASS 20 TROPICAL ESP.;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10105;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000106;standard;0.0;;;;;;;0.0;;;;;PEROU;;;;0;;False;;;;Prix standard;;AVOCAT HASS 22 SUBLIM PEROU;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10106;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000107;standard;0.0;;;;;;;0.0;;;;;KENYA;;;;0;;False;;;;Prix standard;;AVOCAT HASS 24 KENYA;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10107;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000108;standard;0.0;;;;;;;0.0;;;;;PEROU;;;;0;;False;;;;Prix standard;;AVOCAT HASS 26/40 VALISE SUBL.PEROU;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10108;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Colis;Colis;manual_periodic;Périodique (manuel)
True;1230000000109;standard;0.0;;;;;;;0.0;;;;;MARTINIQUE;;;;0;;False;;;;Prix standard;;"BANANE ""LOT""";;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10109;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000110;standard;0.0;;;;;;;0.0;;;;;PEROU;;;;0;;False;;;;Prix standard;;BANANE BIO PEROU;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10110;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000111;standard;0.0;;;;;;;0.0;EXTRA;;;;MARTINIQUE;;;;0;;False;;;;Prix standard;;BANANE DEMI-PACK ANTILLES EXTRA;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10111;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000112;standard;0.0;;;;;;;0.0;;;;;COLOMBIE;;;;0;;False;;;;Prix standard;;BANANE FRECINET COLOMBIE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10112;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000113;standard;0.0;;;;;;;0.0;;;;;EQUATEUR;;;;0;;False;;;;Prix standard;;BANANE PLANTAIN EQUATEUR;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10113;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000114;standard;0.0;;;;;;;0.0;;;;;MARTINIQUE;;;;0;;False;;;;Prix standard;;BANANE PP SACHET 14KG ANTILLES;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10114;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000115;standard;0.0;;;;;;;0.0;;;;;MARTINIQUE;;;;0;;False;;;;Prix standard;;BANANE PP SACHET BIO 14KG;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10115;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000116;standard;0.0;;;;;;;0.0;;;;;COLOMBIE;;;;0;;False;;;;Prix standard;;BANANE PRENIUM DEL MONTE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10116;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000117;standard;0.0;;;;;;;0.0;;;;;MARTINIQUE;;;;0;;False;;;;Prix standard;;BANANE PRENIUM P20 ANTILLES;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10117;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000118;standard;0.0;;;;;;;0.0;;;;;COLOMBIE;;;;0;;False;;;;Prix standard;;BANANE REGIME FRECINET COLOMBIE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10118;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000119;standard;0.0;;;;;;;0.0;;;;;REPUBLIQUE DOMINICAINE;;;;0;;False;;;;Prix standard;;BANANE REPDOM 14CM CAT I P19;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10119;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000120;standard;0.0;;;;;;;0.0;;;;;REPUBLIQUE DOMINICAINE;;;;0;;False;;;;Prix standard;;BANANE REPDOM BIO;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10120;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000121;standard;0.0;;;;;;;0.0;;;;;MARTINIQUE;;;;0;;False;;;;Prix standard;;BANANE STANDART P19 ANTILLES;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10121;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000122;standard;0.0;;;;;;;0.0;;;;;MARTINIQUE;;;;0;;False;;;;Prix standard;;BANANE STANDART P20 ANTILLES;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10122;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000123;standard;0.0;;;;;;;0.0;;;;;REPUBLIQUE DOMINICAINE;;;;0;;False;;;;Prix standard;;BANANE SURINAM 14CM CAT I P19;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10123;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000124;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BASILIC BOTTE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10124;Mettre manuellement les quantités sur la commande;Pas de suivi;1;Produit stockable;Pièce;Pièce;manual_periodic;Périodique (manuel)
True;1230000000125;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BATAVIA;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10125;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Pièce;Colis;manual_periodic;Périodique (manuel)
True;1230000000126;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BETTERAVE  CRUE 10K FRCE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10126;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000127;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BETTERAVE  CUITE RONDE 2.5K FRCE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10127;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000128;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BETTERAVE  CUITE RONDE 6K FRCE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10128;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000129;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BETTERAVE CUITE RONDE 2.5 KG FRANCE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10129;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000130;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BETTERAVE FRAICHE CUITE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10130;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000131;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BETTERAVE POUSSE BQ 100 G;;True;False;True;0.1;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10131;Mettre manuellement les quantités sur la commande;Pas de suivi;1;Produit stockable;Pièce;Pièce;manual_periodic;Périodique (manuel)
True;1230000000132;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BETTERAVE SOUS VIDE 500G;;True;False;True;0.5;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10132;Mettre manuellement les quantités sur la commande;Pas de suivi;1;Produit stockable;Pièce;Pièce;manual_periodic;Périodique (manuel)
True;1230000000133;standard;0.0;;;;;;;0.0;;;;;BELGIQUE;;;;0;;False;;;;Prix standard;;BETTERAVES CUBE 2X4KG S/VIDE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10133;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
True;1230000000134;standard;0.0;;;;;;;0.0;;;;;FRANCE;;;;0;;False;;;;Prix standard;;BIO BANANE;;True;False;True;1.0;Sur les quantités reçues;Qtés livrées;0.0;0.0;0.0;0.0;0.0;Non;10134;Mettre manuellement les quantités sur la commande;Par lots;1;Produit stockable;Kg;Colis;manual_periodic;Périodique (manuel)
